"TSF","species","height","low","high","scenario"
55,"Bene",19.227783203125,19.227783203125,19.227783203125,"CPCRW_nomoosehare"
55,"Pigl",2.41479657188833,2.35170099229677,2.47508918717778,"CPCRW_nomoosehare"
55,"Pima",1.57719143194421,1.55759578120352,1.59712210623453,"CPCRW_nomoosehare"
55,"Potr",6.5735696204615,5.53748074713294,7.67470660748111,"CPCRW_nomoosehare"
56,"Bene",19.3304929733276,19.3304929733276,19.3304929733276,"CPCRW_nomoosehare"
56,"Pigl",2.46400706510786,2.39687257351585,2.53830739139098,"CPCRW_nomoosehare"
56,"Pima",1.58379913282195,1.56445613291495,1.60477182354301,"CPCRW_nomoosehare"
56,"Potr",6.24246603340687,5.19586879440745,7.35347367431787,"CPCRW_nomoosehare"
57,"Bene",19.4632692337036,19.4632692337036,19.4632692337036,"CPCRW_nomoosehare"
57,"Pigl",2.53233894038699,2.46047738062981,2.60716315649185,"CPCRW_nomoosehare"
57,"Pima",1.60061997192631,1.57921619446539,1.62125424783614,"CPCRW_nomoosehare"
57,"Potr",6.11847341967986,5.17240085414797,7.20771291996523,"CPCRW_nomoosehare"
58,"Bene",19.6042785644531,19.6042785644531,19.6042785644531,"CPCRW_nomoosehare"
58,"Pigl",2.60197593531001,2.52982198341618,2.67714859467431,"CPCRW_nomoosehare"
58,"Pima",1.61327832833328,1.59313333352526,1.63481058928027,"CPCRW_nomoosehare"
58,"Potr",5.91914138941919,4.98662066639313,6.93808337736409,"CPCRW_nomoosehare"
59,"Bene",19.7427091598511,19.7427091598511,19.7427091598511,"CPCRW_nomoosehare"
59,"Pigl",2.66943720917956,2.59347656948911,2.74733403602189,"CPCRW_nomoosehare"
59,"Pima",1.63403841449751,1.61388691280444,1.65507470859764,"CPCRW_nomoosehare"
59,"Potr",5.93156575921442,4.870169829468,6.99285274309924,"CPCRW_nomoosehare"
60,"Bene",19.8810720443726,19.8810720443726,19.8810720443726,"CPCRW_nomoosehare"
60,"Pigl",2.72239442574642,2.64336531400158,2.80357825906235,"CPCRW_nomoosehare"
60,"Pima",1.65652234408177,1.6348666956325,1.67917243149156,"CPCRW_nomoosehare"
60,"Potr",5.61343175187226,4.55863949876189,6.70849063801619,"CPCRW_nomoosehare"
61,"Bene",19.9609537124634,19.9609537124634,19.9609537124634,"CPCRW_nomoosehare"
61,"Pigl",2.80368035625385,2.71626991369724,2.89437835712671,"CPCRW_nomoosehare"
61,"Pima",1.68452052978376,1.66380049264785,1.70549373219554,"CPCRW_nomoosehare"
61,"Potr",5.64701584161311,4.66695498154506,6.79825485434902,"CPCRW_nomoosehare"
62,"Bene",20.090184211731,20.090184211731,20.090184211731,"CPCRW_nomoosehare"
62,"Pigl",2.87496814808041,2.78396738569702,2.97311477032939,"CPCRW_nomoosehare"
62,"Pima",1.70510360888935,1.68332149592207,1.72836642806439,"CPCRW_nomoosehare"
62,"Potr",5.29830929830634,4.43512919727364,6.27668797390888,"CPCRW_nomoosehare"
63,"Bene",20.243182182312,20.243182182312,20.243182182312,"CPCRW_nomoosehare"
63,"Pigl",2.91513610456306,2.81905400875596,3.01346512173084,"CPCRW_nomoosehare"
63,"Pima",1.71514016595955,1.69309545496274,1.7373984955399,"CPCRW_nomoosehare"
63,"Potr",5.25285572214421,4.32467341618174,6.26040616691269,"CPCRW_nomoosehare"
64,"Bene",20.3670434951782,20.3670434951782,20.3670434951782,"CPCRW_nomoosehare"
64,"Pigl",2.96950704808891,2.87658414411039,3.0683077849209,"CPCRW_nomoosehare"
64,"Pima",1.73760121633401,1.71478848913363,1.75896740730169,"CPCRW_nomoosehare"
64,"Potr",5.0556214279553,4.18731315770848,5.96370585945951,"CPCRW_nomoosehare"
65,"Bene",20.4466905593872,20.4466905593872,20.4466905593872,"CPCRW_nomoosehare"
65,"Pigl",3.02949422930075,2.93275516785678,3.12569298613589,"CPCRW_nomoosehare"
65,"Pima",1.75267881175291,1.73059568789697,1.77665749997408,"CPCRW_nomoosehare"
65,"Potr",5.01890395468584,4.15168051845566,5.99288787957436,"CPCRW_nomoosehare"
66,"Bene",20.5084991455078,20.5084991455078,20.5084991455078,"CPCRW_nomoosehare"
66,"Pigl",3.0186308253047,2.92588670587677,3.12112759393455,"CPCRW_nomoosehare"
66,"Pima",1.76390944376237,1.74075201095733,1.78710889611989,"CPCRW_nomoosehare"
66,"Potr",4.62994547015258,3.78825945840931,5.4936593972163,"CPCRW_nomoosehare"
67,"Bene",20.6046123504639,20.6046123504639,20.6046123504639,"CPCRW_nomoosehare"
67,"Pigl",2.57904965048489,2.4956498071223,2.66724139779667,"CPCRW_nomoosehare"
67,"Pima",1.76550153863436,1.74378802976424,1.788493912686,"CPCRW_nomoosehare"
67,"Potr",3.57410378563279,2.76747060112088,4.49115327039631,"CPCRW_nomoosehare"
68,"Bene",20.7227334976196,20.7227334976196,20.7227334976196,"CPCRW_nomoosehare"
68,"Pigl",2.88465938163723,2.73399371278754,3.0356228293403,"CPCRW_nomoosehare"
68,"Pima",1.70561907567144,1.66844309578004,1.74221923089674,"CPCRW_nomoosehare"
68,"Potr",5.81965191945051,4.37270766796974,7.44478010446597,"CPCRW_nomoosehare"
69,"Bene",20.7914342880249,20.7914342880249,20.7914342880249,"CPCRW_nomoosehare"
69,"Pigl",2.91899495060937,2.76273679556743,3.07186392136989,"CPCRW_nomoosehare"
69,"Pima",1.71456648508563,1.6771645110588,1.74937159181059,"CPCRW_nomoosehare"
69,"Potr",5.69268723662925,4.3899660542269,7.12308338989526,"CPCRW_nomoosehare"
70,"Bene",20.865138053894,20.865138053894,20.865138053894,"CPCRW_nomoosehare"
70,"Pigl",2.95675867293623,2.79945973599385,3.12667930194192,"CPCRW_nomoosehare"
70,"Pima",1.7315608824588,1.69989971868433,1.76692621576366,"CPCRW_nomoosehare"
70,"Potr",5.86855369080799,4.4077586779924,7.2681133978287,"CPCRW_nomoosehare"
71,"Bene",20.9301071166992,20.9301071166992,20.9301071166992,"CPCRW_nomoosehare"
71,"Pigl",2.96469906085945,2.80240505679689,3.13027243288832,"CPCRW_nomoosehare"
71,"Pima",1.74448835618457,1.70824333789796,1.77673788232585,"CPCRW_nomoosehare"
71,"Potr",5.04467796891307,3.76936017646765,6.425500878025,"CPCRW_nomoosehare"
72,"Bene",21.0581903457642,21.0581903457642,21.0581903457642,"CPCRW_nomoosehare"
72,"Pigl",2.80278667929608,2.65695361098247,2.96841254666455,"CPCRW_nomoosehare"
72,"Pima",1.74910933370097,1.71277379622409,1.78398163172116,"CPCRW_nomoosehare"
72,"Potr",4.45557217935788,3.16596771856023,5.77505729265879,"CPCRW_nomoosehare"
73,"Bene",21.1850175857544,21.1850175857544,21.1850175857544,"CPCRW_nomoosehare"
73,"Pigl",2.92925319359231,2.73517162980465,3.10786248929184,"CPCRW_nomoosehare"
73,"Pima",1.76495329775931,1.72940922013942,1.80119549918255,"CPCRW_nomoosehare"
73,"Potr",4.66966766326022,3.38984050438676,6.01755338348639,"CPCRW_nomoosehare"
74,"Bene",21.2954750061035,21.2954750061035,21.2954750061035,"CPCRW_nomoosehare"
74,"Pigl",2.96407756532896,2.77918494975833,3.15519177351586,"CPCRW_nomoosehare"
74,"Pima",1.76797667356418,1.73053444193757,1.80556528245245,"CPCRW_nomoosehare"
74,"Potr",4.58076546629065,3.41763013225707,6.03408236063254,"CPCRW_nomoosehare"
75,"Bene",21.3709774017334,21.3709774017334,21.3709774017334,"CPCRW_nomoosehare"
75,"Pigl",2.98463189336646,2.77832418290841,3.18984782391463,"CPCRW_nomoosehare"
75,"Pima",1.78035510069421,1.74412659286503,1.81604799936587,"CPCRW_nomoosehare"
75,"Potr",4.76272774859454,3.58201766458323,6.03856212999257,"CPCRW_nomoosehare"
76,"Bene",21.4651203155518,21.4651203155518,21.4651203155518,"CPCRW_nomoosehare"
76,"Pigl",3.02039681077352,2.81824219730343,3.20563675303836,"CPCRW_nomoosehare"
76,"Pima",1.79564741448762,1.75920109330083,1.83424070517754,"CPCRW_nomoosehare"
76,"Potr",4.92475454763168,3.795840219038,6.15852304387073,"CPCRW_nomoosehare"
77,"Bene",21.5482025146484,21.5482025146484,21.5482025146484,"CPCRW_nomoosehare"
77,"Pigl",3.03283713864225,2.82884460067362,3.22766678820029,"CPCRW_nomoosehare"
77,"Pima",1.80649201356827,1.76846899694196,1.84197883216831,"CPCRW_nomoosehare"
77,"Potr",4.8894495975669,3.67207801608416,6.32772669347906,"CPCRW_nomoosehare"
78,"Bene",21.6078824996948,21.6078824996948,21.6078824996948,"CPCRW_nomoosehare"
78,"Pigl",2.92683568432417,2.73059909906243,3.14447687543346,"CPCRW_nomoosehare"
78,"Pima",1.81508520584943,1.78035311308829,1.85515771025688,"CPCRW_nomoosehare"
78,"Potr",4.39474276755137,3.12445198883095,5.81742843365703,"CPCRW_nomoosehare"
79,"Bene",21.7022066116333,21.7022066116333,21.7022066116333,"CPCRW_nomoosehare"
