"id"	"species"	"count"	"height_from"	"height_to"	"age"
36	"Pico"	7.775	0.011	0.013	1
36	"Pico"	7.775	0.014	0.022	1
36	"Pico"	7.775	0.019	0.031	1
36	"Pico"	7.775	0.013	0.026	1
36	"Pico"	7.775	0.013	0.017	1
36	"Pico"	7.775	0.014	0.026	1
36	"Pico"	7.775	0.014	0.019	1
36	"Pico"	7.775	0.016	0.027	1
36	"Pico"	7.775	0.017	0.028	1
36	"Pico"	7.775	0.019	0.024	1
37	"Pico"	7.775	0.01	0.015	1
37	"Pico"	7.775	0.016	0.027	1
37	"Pico"	7.775	0.015	0.024	1
37	"Pico"	7.775	0.011	0.022	1
37	"Pico"	7.775	0.014	0.021	1
37	"Pico"	7.775	0.01	0.027	1
37	"Pico"	7.775	0.015	0.031	1
37	"Pico"	7.775	0.017	0.031	1
37	"Pico"	7.775	0.016	0.021	1
37	"Pico"	7.775	0.02	0.036	1
37	"Pico"	7.775	0.012	0.02	1
37	"Pico"	7.775	0.017	0.031	1
37	"Pico"	7.775	0.012	0.031	1
37	"Pico"	7.775	0.012	0.027	1
37	"Pico"	7.775	0.016	0.034	1
37	"Pico"	7.775	0.012	0.019	1
37	"Pico"	7.775	0.012	0.016	1
37	"Pico"	7.775	0.019	0.026	1
37	"Pico"	7.775	0.019	0.033	1
37	"Pico"	7.775	0.014	0.022	1
38	"Pico"	7.775	0.017	0.031	1
38	"Pico"	7.775	0.02	0.035	1
38	"Pico"	7.775	0.011	0.022	1
38	"Pico"	7.775	0.016	0.029	1
38	"Pico"	7.775	0.02	0.023	1
38	"Pico"	7.775	0.015	0.016	1
38	"Pico"	7.775	0.017	0.025	1
38	"Pico"	7.775	0.013	0.026	1
38	"Pico"	7.775	0.015	0.024	1
38	"Pico"	7.775	0.012	0.022	1
38	"Pico"	7.775	0.02	0.034	1
38	"Pico"	7.775	0.012	0.02	1
38	"Pico"	7.775	0.012	0.015	1
38	"Pico"	7.775	0.014	0.032	1
38	"Pico"	7.775	0.011	0.014	1
38	"Pico"	7.775	0.011	0.023	1
38	"Pico"	7.775	0.011	0.016	1
38	"Pico"	7.775	0.011	0.02	1
38	"Pico"	7.775	0.016	0.028	1
38	"Pico"	7.775	0.018	0.022	1
39	"Pico"	7.775	0.02	0.021	1
39	"Pico"	7.775	0.015	0.022	1
39	"Pico"	7.775	0.017	0.024	1
39	"Pico"	7.775	0.012	0.029	1
39	"Pico"	7.775	0.019	0.036	1
39	"Pico"	7.775	0.013	0.027	1
39	"Pico"	7.775	0.018	0.033	1
39	"Pico"	7.775	0.019	0.037	1
39	"Pico"	7.775	0.014	0.025	1
39	"Pico"	7.775	0.019	0.029	1
39	"Pico"	7.775	0.015	0.032	1
39	"Pico"	7.775	0.019	0.023	1
39	"Pico"	7.775	0.019	0.029	1
39	"Pico"	7.775	0.013	0.027	1
39	"Pico"	7.775	0.018	0.026	1
39	"Pico"	7.775	0.011	0.025	1
39	"Pico"	7.775	0.011	0.028	1
39	"Pico"	7.775	0.012	0.018	1
39	"Pico"	7.775	0.019	0.024	1
39	"Pico"	7.775	0.02	0.027	1
40	"Pico"	7.775	0.017	0.035	1
40	"Pico"	7.775	0.018	0.038	1
40	"Pico"	7.775	0.015	0.025	1
40	"Pico"	7.775	0.016	0.031	1
40	"Pico"	7.775	0.013	0.029	1
40	"Pico"	7.775	0.019	0.029	1
40	"Pico"	7.775	0.011	0.03	1
40	"Pico"	7.775	0.011	0.022	1
40	"Pico"	7.775	0.014	0.021	1
40	"Pico"	7.775	0.016	0.024	1
40	"Pico"	7.775	0.016	0.022	1
40	"Pico"	7.775	0.011	0.025	1
40	"Pico"	7.775	0.014	0.026	1
40	"Pico"	7.775	0.012	0.024	1
40	"Pico"	7.775	0.013	0.014	1
40	"Pico"	7.775	0.014	0.029	1
40	"Pico"	7.775	0.013	0.025	1
40	"Pico"	7.775	0.016	0.023	1
40	"Pico"	7.775	0.014	0.02	1
40	"Pico"	7.775	0.013	0.031	1
41	"Pico"	7.775	0.012	0.015	1
41	"Pico"	7.775	0.015	0.022	1
41	"Pico"	7.775	0.015	0.021	1
41	"Pico"	7.775	0.013	0.017	1
41	"Pico"	7.775	0.017	0.037	1
41	"Pico"	7.775	0.014	0.033	1
41	"Pico"	7.775	0.012	0.022	1
41	"Pico"	7.775	0.013	0.029	1
41	"Pico"	7.775	0.019	0.027	1
41	"Pico"	7.775	0.013	0.022	1
41	"Pico"	7.775	0.019	0.02	1
41	"Pico"	7.775	0.017	0.023	1
41	"Pico"	7.775	0.011	0.014	1
41	"Pico"	7.775	0.02	0.03	1
41	"Pico"	7.775	0.01	0.013	1
41	"Pico"	7.775	0.015	0.029	1
41	"Pico"	7.775	0.012	0.028	1
41	"Pico"	7.775	0.013	0.021	1
41	"Pico"	7.775	0.014	0.017	1
41	"Pico"	7.775	0.018	0.026	1
42	"Pico"	7.775	0.011	0.016	1
42	"Pico"	7.775	0.017	0.035	1
42	"Pico"	7.775	0.011	0.024	1
42	"Pico"	7.775	0.015	0.017	1
42	"Pico"	7.775	0.018	0.037	1
42	"Pico"	7.775	0.018	0.037	1
42	"Pico"	7.775	0.02	0.036	1
42	"Pico"	7.775	0.012	0.023	1
42	"Pico"	7.775	0.019	0.025	1
42	"Pico"	7.775	0.013	0.026	1
42	"Pico"	7.775	0.014	0.024	1
42	"Pico"	7.775	0.011	0.022	1
42	"Pico"	7.775	0.017	0.019	1
42	"Pico"	7.775	0.011	0.029	1
42	"Pico"	7.775	0.011	0.019	1
42	"Pico"	7.775	0.015	0.027	1
42	"Pico"	7.775	0.02	0.021	1
42	"Pico"	7.775	0.016	0.031	1
42	"Pico"	7.775	0.015	0.024	1
42	"Pico"	7.775	0.012	0.027	1
43	"Pico"	7.775	0.018	0.034	1
43	"Pico"	7.775	0.014	0.034	1
43	"Pico"	7.775	0.018	0.031	1
43	"Pico"	7.775	0.013	0.02	1
43	"Pico"	7.775	0.014	0.019	1
43	"Pico"	7.775	0.016	0.03	1
43	"Pico"	7.775	0.014	0.026	1
43	"Pico"	7.775	0.014	0.021	1
43	"Pico"	7.775	0.019	0.021	1
43	"Pico"	7.775	0.02	0.026	1
43	"Pico"	7.775	0.011	0.017	1
43	"Pico"	7.775	0.012	0.021	1
43	"Pico"	7.775	0.011	0.025	1
43	"Pico"	7.775	0.015	0.031	1
43	"Pico"	7.775	0.02	0.034	1
43	"Pico"	7.775	0.017	0.036	1
43	"Pico"	7.775	0.018	0.038	1
43	"Pico"	7.775	0.013	0.025	1
43	"Pico"	7.775	0.017	0.021	1
43	"Pico"	7.775	0.012	0.016	1
44	"Pico"	7.775	0.012	0.016	1
44	"Pico"	7.775	0.01	0.028	1
44	"Pico"	7.775	0.012	0.028	1
44	"Pico"	7.775	0.011	0.015	1
44	"Pico"	7.775	0.013	0.022	1
44	"Pico"	7.775	0.013	0.021	1
44	"Pico"	7.775	0.016	0.027	1
44	"Pico"	7.775	0.011	0.012	1
44	"Pico"	7.775	0.011	0.03	1
44	"Pico"	7.775	0.012	0.014	1
44	"Pico"	7.775	0.014	0.016	1
44	"Pico"	7.775	0.018	0.032	1
44	"Pico"	7.775	0.012	0.017	1
44	"Pico"	7.775	0.014	0.018	1
44	"Pico"	7.775	0.018	0.023	1
44	"Pico"	7.775	0.011	0.021	1
44	"Pico"	7.775	0.015	0.023	1
44	"Pico"	7.775	0.012	0.02	1
44	"Pico"	7.775	0.017	0.035	1
44	"Pico"	7.775	0.016	0.022	1
45	"Pico"	7.775	0.02	0.026	1
45	"Pico"	7.775	0.015	0.033	1
45	"Pico"	7.775	0.012	0.018	1
45	"Pico"	7.775	0.018	0.034	1
45	"Pico"	7.775	0.011	0.021	1
45	"Pico"	7.775	0.013	0.031	1
45	"Pico"	7.775	0.013	0.019	1
45	"Pico"	7.775	0.017	0.032	1
45	"Pico"	7.775	0.015	0.027	1
45	"Pico"	7.775	0.011	0.029	1
45	"Pico"	7.775	0.014	0.019	1
45	"Pico"	7.775	0.014	0.017	1
45	"Pico"	7.775	0.018	0.023	1
45	"Pico"	7.775	0.011	0.018	1
45	"Pico"	7.775	0.018	0.029	1
45	"Pico"	7.775	0.017	0.02	1
45	"Pico"	7.775	0.011	0.03	1
45	"Pico"	7.775	0.014	0.024	1
45	"Pico"	7.775	0.011	0.027	1
45	"Pico"	7.775	0.017	0.029	1
46	"Pico"	7.775	0.019	0.037	1
46	"Pico"	7.775	0.019	0.029	1
46	"Pico"	7.775	0.01	0.015	1
46	"Pico"	7.775	0.011	0.019	1
46	"Pico"	7.775	0.016	0.019	1
46	"Pico"	7.775	0.02	0.025	1
46	"Pico"	7.775	0.015	0.017	1
46	"Pico"	7.775	0.019	0.028	1
46	"Pico"	7.775	0.01	0.03	1
46	"Pico"	7.775	0.012	0.022	1
46	"Pico"	7.775	0.014	0.027	1
46	"Pico"	7.775	0.014	0.019	1
46	"Pico"	7.775	0.017	0.037	1
46	"Pico"	7.775	0.017	0.032	1
46	"Pico"	7.775	0.011	0.015	1
46	"Pico"	7.775	0.018	0.037	1
46	"Pico"	7.775	0.016	0.029	1
46	"Pico"	7.775	0.015	0.022	1
46	"Pico"	7.775	0.018	0.029	1
46	"Pico"	7.775	0.018	0.037	1
47	"Pico"	7.775	0.011	0.025	1
47	"Pico"	7.775	0.011	0.021	1
47	"Pico"	7.775	0.018	0.025	1
47	"Pico"	7.775	0.015	0.023	1
47	"Pico"	7.775	0.017	0.034	1
47	"Pico"	7.775	0.018	0.024	1
47	"Pico"	7.775	0.02	0.022	1
47	"Pico"	7.775	0.019	0.025	1
47	"Pico"	7.775	0.018	0.031	1
47	"Pico"	7.775	0.011	0.03	1
47	"Pico"	7.775	0.01	0.012	1
47	"Pico"	7.775	0.018	0.022	1
47	"Pico"	7.775	0.013	0.019	1
47	"Pico"	7.775	0.01	0.02	1
47	"Pico"	7.775	0.014	0.027	1
47	"Pico"	7.775	0.019	0.021	1
47	"Pico"	7.775	0.013	0.024	1
47	"Pico"	7.775	0.018	0.035	1
47	"Pico"	7.775	0.013	0.021	1
47	"Pico"	7.775	0.018	0.024	1
48	"Pico"	7.775	0.02	0.04	1
48	"Pico"	7.775	0.014	0.018	1
48	"Pico"	7.775	0.013	0.014	1
48	"Pico"	7.775	0.016	0.022	1
48	"Pico"	7.775	0.019	0.023	1
48	"Pico"	7.775	0.018	0.032	1
48	"Pico"	7.775	0.016	0.027	1
48	"Pico"	7.775	0.015	0.027	1
48	"Pico"	7.775	0.018	0.029	1
48	"Pico"	7.775	0.016	0.023	1
48	"Pico"	7.775	0.015	0.029	1
48	"Pico"	7.775	0.012	0.026	1
48	"Pico"	7.775	0.01	0.026	1
48	"Pico"	7.775	0.016	0.018	1
48	"Pico"	7.775	0.012	0.02	1
48	"Pico"	7.775	0.014	0.02	1
48	"Pico"	7.775	0.015	0.031	1
48	"Pico"	7.775	0.02	0.039	1
48	"Pico"	7.775	0.017	0.025	1
48	"Pico"	7.775	0.018	0.023	1
49	"Pico"	7.775	0.015	0.022	1
49	"Pico"	7.775	0.019	0.033	1
49	"Pico"	7.775	0.011	0.03	1
49	"Pico"	7.775	0.014	0.027	1
49	"Pico"	7.775	0.013	0.028	1
49	"Pico"	7.775	0.015	0.031	1
49	"Pico"	7.775	0.019	0.03	1
49	"Pico"	7.775	0.015	0.029	1
49	"Pico"	7.775	0.011	0.017	1
49	"Pico"	7.775	0.016	0.024	1
49	"Pico"	7.775	0.015	0.031	1
49	"Pico"	7.775	0.013	0.026	1
49	"Pico"	7.775	0.018	0.029	1
49	"Pico"	7.775	0.015	0.032	1
49	"Pico"	7.775	0.018	0.031	1
49	"Pico"	7.775	0.013	0.024	1
49	"Pico"	7.775	0.013	0.03	1
49	"Pico"	7.775	0.015	0.025	1
49	"Pico"	7.775	0.014	0.033	1
49	"Pico"	7.775	0.015	0.016	1
50	"Pico"	7.775	0.016	0.033	1
50	"Pico"	7.775	0.019	0.022	1
50	"Pico"	7.775	0.015	0.018	1
50	"Pico"	7.775	0.012	0.026	1
50	"Pico"	7.775	0.02	0.023	1
50	"Pico"	7.775	0.016	0.029	1
50	"Pico"	7.775	0.011	0.016	1
50	"Pico"	7.775	0.011	0.027	1
50	"Pico"	7.775	0.016	0.025	1
50	"Pico"	7.775	0.02	0.037	1
50	"Pico"	7.775	0.016	0.036	1
50	"Pico"	7.775	0.017	0.03	1
50	"Pico"	7.775	0.015	0.016	1
50	"Pico"	7.775	0.011	0.013	1
50	"Pico"	7.775	0.011	0.025	1
50	"Pico"	7.775	0.015	0.021	1
50	"Pico"	7.775	0.011	0.016	1
50	"Pico"	7.775	0.011	0.018	1
50	"Pico"	7.775	0.016	0.035	1
50	"Pico"	7.775	0.012	0.014	1
51	"Pico"	7.775	0.019	0.026	1
51	"Pico"	7.775	0.019	0.036	1
51	"Pico"	7.775	0.018	0.031	1
51	"Pico"	7.775	0.014	0.025	1
51	"Pico"	7.775	0.011	0.024	1
51	"Pico"	7.775	0.012	0.03	1
51	"Pico"	7.775	0.018	0.02	1
51	"Pico"	7.775	0.02	0.039	1
51	"Pico"	7.775	0.014	0.017	1
51	"Pico"	7.775	0.011	0.025	1
51	"Pico"	7.775	0.016	0.029	1
51	"Pico"	7.775	0.019	0.028	1
51	"Pico"	7.775	0.013	0.029	1
51	"Pico"	7.775	0.019	0.023	1
51	"Pico"	7.775	0.017	0.034	1
51	"Pico"	7.775	0.011	0.014	1
51	"Pico"	7.775	0.017	0.021	1
51	"Pico"	7.775	0.016	0.028	1
51	"Pico"	7.775	0.019	0.024	1
51	"Pico"	7.775	0.014	0.023	1
52	"Pico"	7.775	0.018	0.035	1
52	"Pico"	7.775	0.011	0.027	1
52	"Pico"	7.775	0.016	0.017	1
52	"Pico"	7.775	0.014	0.031	1
52	"Pico"	7.775	0.019	0.033	1
52	"Pico"	7.775	0.014	0.03	1
52	"Pico"	7.775	0.015	0.033	1
52	"Pico"	7.775	0.011	0.017	1
52	"Pico"	7.775	0.013	0.021	1
52	"Pico"	7.775	0.017	0.025	1
52	"Pico"	7.775	0.011	0.019	1
52	"Pico"	7.775	0.011	0.012	1
52	"Pico"	7.775	0.02	0.025	1
52	"Pico"	7.775	0.019	0.03	1
52	"Pico"	7.775	0.015	0.031	1
52	"Pico"	7.775	0.018	0.025	1
52	"Pico"	7.775	0.018	0.021	1
52	"Pico"	7.775	0.018	0.025	1
52	"Pico"	7.775	0.01	0.022	1
52	"Pico"	7.775	0.01	0.027	1
53	"Pico"	7.775	0.018	0.035	1
53	"Pico"	7.775	0.017	0.028	1
53	"Pico"	7.775	0.016	0.032	1
53	"Pico"	7.775	0.011	0.029	1
53	"Pico"	7.775	0.011	0.014	1
53	"Pico"	7.775	0.018	0.028	1
53	"Pico"	7.775	0.013	0.025	1
53	"Pico"	7.775	0.013	0.025	1
53	"Pico"	7.775	0.017	0.035	1
53	"Pico"	7.775	0.014	0.022	1
53	"Pico"	7.775	0.019	0.025	1
53	"Pico"	7.775	0.01	0.028	1
53	"Pico"	7.775	0.015	0.021	1
53	"Pico"	7.775	0.016	0.034	1
53	"Pico"	7.775	0.019	0.021	1
53	"Pico"	7.775	0.015	0.017	1
53	"Pico"	7.775	0.013	0.017	1
53	"Pico"	7.775	0.012	0.031	1
53	"Pico"	7.775	0.013	0.029	1
53	"Pico"	7.775	0.016	0.025	1
54	"Pico"	7.775	0.011	0.021	1
54	"Pico"	7.775	0.012	0.027	1
54	"Pico"	7.775	0.011	0.026	1
54	"Pico"	7.775	0.011	0.015	1
54	"Pico"	7.775	0.014	0.017	1
54	"Pico"	7.775	0.014	0.017	1
54	"Pico"	7.775	0.015	0.034	1
54	"Pico"	7.775	0.015	0.035	1
54	"Pico"	7.775	0.018	0.025	1
54	"Pico"	7.775	0.013	0.028	1
54	"Pico"	7.775	0.018	0.025	1
54	"Pico"	7.775	0.01	0.016	1
54	"Pico"	7.775	0.016	0.034	1
54	"Pico"	7.775	0.019	0.026	1
54	"Pico"	7.775	0.016	0.024	1
54	"Pico"	7.775	0.015	0.023	1
54	"Pico"	7.775	0.017	0.022	1
54	"Pico"	7.775	0.014	0.02	1
54	"Pico"	7.775	0.018	0.023	1
54	"Pico"	7.775	0.019	0.039	1
55	"Pico"	7.775	0.014	0.027	1
55	"Pico"	7.775	0.015	0.031	1
55	"Pico"	7.775	0.011	0.022	1
55	"Pico"	7.775	0.016	0.029	1
55	"Pico"	7.775	0.016	0.02	1
55	"Pico"	7.775	0.018	0.022	1
55	"Pico"	7.775	0.013	0.016	1
55	"Pico"	7.775	0.014	0.033	1
55	"Pico"	7.775	0.013	0.02	1
55	"Pico"	7.775	0.019	0.037	1
55	"Pico"	7.775	0.015	0.027	1
55	"Pico"	7.775	0.019	0.029	1
55	"Pico"	7.775	0.013	0.018	1
55	"Pico"	7.775	0.018	0.02	1
55	"Pico"	7.775	0.013	0.023	1
55	"Pico"	7.775	0.014	0.034	1
55	"Pico"	7.775	0.013	0.017	1
55	"Pico"	7.775	0.012	0.021	1
55	"Pico"	7.775	0.013	0.017	1
55	"Pico"	7.775	0.015	0.02	1
56	"Pico"	7.775	0.015	0.033	1
56	"Pico"	7.775	0.018	0.02	1
56	"Pico"	7.775	0.011	0.019	1
56	"Pico"	7.775	0.016	0.018	1
56	"Pico"	7.775	0.011	0.029	1
56	"Pico"	7.775	0.016	0.033	1
56	"Pico"	7.775	0.019	0.039	1
56	"Pico"	7.775	0.012	0.02	1
56	"Pico"	7.775	0.015	0.026	1
56	"Pico"	7.775	0.011	0.024	1
56	"Pico"	7.775	0.016	0.034	1
56	"Pico"	7.775	0.012	0.017	1
56	"Pico"	7.775	0.018	0.027	1
56	"Pico"	7.775	0.016	0.021	1
56	"Pico"	7.775	0.018	0.037	1
56	"Pico"	7.775	0.017	0.021	1
56	"Pico"	7.775	0.016	0.022	1
56	"Pico"	7.775	0.017	0.034	1
56	"Pico"	7.775	0.01	0.023	1
56	"Pico"	7.775	0.018	0.036	1
57	"Pico"	7.775	0.011	0.028	1
57	"Pico"	7.775	0.013	0.023	1
57	"Pico"	7.775	0.015	0.023	1
57	"Pico"	7.775	0.02	0.025	1
57	"Pico"	7.775	0.017	0.035	1
57	"Pico"	7.775	0.014	0.031	1
57	"Pico"	7.775	0.019	0.025	1
57	"Pico"	7.775	0.012	0.031	1
57	"Pico"	7.775	0.013	0.02	1
57	"Pico"	7.775	0.013	0.021	1
57	"Pico"	7.775	0.011	0.017	1
57	"Pico"	7.775	0.012	0.016	1
57	"Pico"	7.775	0.017	0.032	1
57	"Pico"	7.775	0.02	0.033	1
57	"Pico"	7.775	0.012	0.031	1
57	"Pico"	7.775	0.012	0.025	1
57	"Pico"	7.775	0.017	0.032	1
57	"Pico"	7.775	0.016	0.026	1
57	"Pico"	7.775	0.019	0.024	1
57	"Pico"	7.775	0.017	0.035	1
58	"Pico"	7.775	0.01	0.014	1
58	"Pico"	7.775	0.011	0.017	1
58	"Pico"	7.775	0.01	0.021	1
58	"Pico"	7.775	0.011	0.015	1
58	"Pico"	7.775	0.017	0.028	1
58	"Pico"	7.775	0.014	0.032	1
58	"Pico"	7.775	0.018	0.02	1
58	"Pico"	7.775	0.013	0.017	1
58	"Pico"	7.775	0.013	0.03	1
58	"Pico"	7.775	0.01	0.021	1
58	"Pico"	7.775	0.017	0.036	1
58	"Pico"	7.775	0.015	0.031	1
58	"Pico"	7.775	0.012	0.022	1
58	"Pico"	7.775	0.013	0.024	1
58	"Pico"	7.775	0.017	0.034	1
58	"Pico"	7.775	0.013	0.029	1
58	"Pico"	7.775	0.011	0.019	1
58	"Pico"	7.775	0.016	0.033	1
58	"Pico"	7.775	0.01	0.026	1
58	"Pico"	7.775	0.011	0.031	1
59	"Pico"	7.775	0.016	0.026	1
59	"Pico"	7.775	0.011	0.021	1
59	"Pico"	7.775	0.013	0.031	1
59	"Pico"	7.775	0.011	0.027	1
59	"Pico"	7.775	0.015	0.026	1
59	"Pico"	7.775	0.019	0.039	1
59	"Pico"	7.775	0.015	0.024	1
59	"Pico"	7.775	0.01	0.019	1
59	"Pico"	7.775	0.016	0.035	1
59	"Pico"	7.775	0.017	0.035	1
59	"Pico"	7.775	0.014	0.019	1
59	"Pico"	7.775	0.014	0.022	1
59	"Pico"	7.775	0.017	0.034	1
59	"Pico"	7.775	0.014	0.02	1
59	"Pico"	7.775	0.017	0.027	1
59	"Pico"	7.775	0.018	0.032	1
59	"Pico"	7.775	0.014	0.02	1
59	"Pico"	7.775	0.02	0.031	1
59	"Pico"	7.775	0.011	0.024	1
59	"Pico"	7.775	0.018	0.025	1
60	"Pico"	7.775	0.013	0.02	1
60	"Pico"	7.775	0.013	0.027	1
60	"Pico"	7.775	0.012	0.024	1
60	"Pico"	7.775	0.016	0.023	1
60	"Pico"	7.775	0.013	0.016	1
60	"Pico"	7.775	0.013	0.027	1
60	"Pico"	7.775	0.019	0.028	1
60	"Pico"	7.775	0.013	0.015	1
60	"Pico"	7.775	0.014	0.029	1
60	"Pico"	7.775	0.014	0.018	1
60	"Pico"	7.775	0.012	0.023	1
60	"Pico"	7.775	0.017	0.034	1
60	"Pico"	7.775	0.017	0.024	1
60	"Pico"	7.775	0.019	0.031	1
60	"Pico"	7.775	0.016	0.035	1
60	"Pico"	7.775	0.018	0.03	1
60	"Pico"	7.775	0.018	0.032	1
60	"Pico"	7.775	0.019	0.031	1
60	"Pico"	7.775	0.012	0.03	1
60	"Pico"	7.775	0.014	0.03	1
61	"Pico"	7.775	0.01	0.017	1
61	"Pico"	7.775	0.016	0.036	1
61	"Pico"	7.775	0.015	0.019	1
61	"Pico"	7.775	0.019	0.038	1
61	"Pico"	7.775	0.014	0.03	1
61	"Pico"	7.775	0.016	0.034	1
61	"Pico"	7.775	0.016	0.026	1
61	"Pico"	7.775	0.017	0.03	1
61	"Pico"	7.775	0.02	0.024	1
61	"Pico"	7.775	0.013	0.017	1
61	"Pico"	7.775	0.012	0.026	1
61	"Pico"	7.775	0.012	0.032	1
61	"Pico"	7.775	0.012	0.018	1
61	"Pico"	7.775	0.016	0.025	1
61	"Pico"	7.775	0.014	0.019	1
61	"Pico"	7.775	0.015	0.031	1
61	"Pico"	7.775	0.017	0.029	1
61	"Pico"	7.775	0.011	0.021	1
61	"Pico"	7.775	0.014	0.028	1
61	"Pico"	7.775	0.016	0.031	1
62	"Pico"	7.775	0.013	0.019	1
62	"Pico"	7.775	0.016	0.035	1
62	"Pico"	7.775	0.014	0.027	1
62	"Pico"	7.775	0.016	0.027	1
62	"Pico"	7.775	0.011	0.025	1
62	"Pico"	7.775	0.014	0.023	1
62	"Pico"	7.775	0.014	0.022	1
62	"Pico"	7.775	0.019	0.026	1
62	"Pico"	7.775	0.019	0.023	1
62	"Pico"	7.775	0.013	0.015	1
62	"Pico"	7.775	0.016	0.018	1
62	"Pico"	7.775	0.012	0.016	1
62	"Pico"	7.775	0.018	0.022	1
62	"Pico"	7.775	0.018	0.033	1
62	"Pico"	7.775	0.019	0.031	1
62	"Pico"	7.775	0.019	0.032	1
62	"Pico"	7.775	0.019	0.024	1
62	"Pico"	7.775	0.012	0.014	1
62	"Pico"	7.775	0.018	0.02	1
62	"Pico"	7.775	0.019	0.032	1
63	"Pico"	7.775	0.019	0.035	1
63	"Pico"	7.775	0.017	0.018	1
63	"Pico"	7.775	0.012	0.018	1
63	"Pico"	7.775	0.019	0.028	1
63	"Pico"	7.775	0.017	0.028	1
63	"Pico"	7.775	0.012	0.017	1
63	"Pico"	7.775	0.016	0.019	1
63	"Pico"	7.775	0.01	0.03	1
63	"Pico"	7.775	0.018	0.027	1
63	"Pico"	7.775	0.019	0.034	1
63	"Pico"	7.775	0.017	0.035	1
63	"Pico"	7.775	0.019	0.035	1
63	"Pico"	7.775	0.017	0.029	1
63	"Pico"	7.775	0.016	0.034	1
63	"Pico"	7.775	0.013	0.02	1
63	"Pico"	7.775	0.011	0.029	1
63	"Pico"	7.775	0.017	0.021	1
63	"Pico"	7.775	0.011	0.016	1
63	"Pico"	7.775	0.02	0.025	1
63	"Pico"	7.775	0.02	0.026	1
64	"Pico"	7.775	0.019	0.034	1
64	"Pico"	7.775	0.018	0.027	1
64	"Pico"	7.775	0.019	0.036	1
64	"Pico"	7.775	0.018	0.02	1
64	"Pico"	7.775	0.014	0.021	1
64	"Pico"	7.775	0.018	0.023	1
64	"Pico"	7.775	0.013	0.017	1
64	"Pico"	7.775	0.016	0.018	1
64	"Pico"	7.775	0.011	0.022	1
64	"Pico"	7.775	0.013	0.019	1
64	"Pico"	7.775	0.015	0.034	1
64	"Pico"	7.775	0.018	0.032	1
64	"Pico"	7.775	0.017	0.031	1
64	"Pico"	7.775	0.013	0.021	1
64	"Pico"	7.775	0.012	0.03	1
64	"Pico"	7.775	0.014	0.023	1
64	"Pico"	7.775	0.015	0.018	1
64	"Pico"	7.775	0.012	0.025	1
64	"Pico"	7.775	0.011	0.031	1
64	"Pico"	7.775	0.016	0.018	1
65	"Pico"	7.775	0.012	0.013	1
65	"Pico"	7.775	0.013	0.025	1
65	"Pico"	7.775	0.011	0.027	1
65	"Pico"	7.775	0.018	0.033	1
65	"Pico"	7.775	0.018	0.031	1
65	"Pico"	7.775	0.017	0.029	1
65	"Pico"	7.775	0.019	0.022	1
65	"Pico"	7.775	0.015	0.032	1
65	"Pico"	7.775	0.015	0.028	1
65	"Pico"	7.775	0.016	0.022	1
65	"Pico"	7.775	0.017	0.028	1
65	"Pico"	7.775	0.015	0.02	1
65	"Pico"	7.775	0.012	0.019	1
65	"Pico"	7.775	0.018	0.025	1
65	"Pico"	7.775	0.017	0.031	1
65	"Pico"	7.775	0.019	0.026	1
65	"Pico"	7.775	0.012	0.028	1
65	"Pico"	7.775	0.018	0.03	1
65	"Pico"	7.775	0.016	0.029	1
65	"Pico"	7.775	0.019	0.025	1
66	"Pico"	7.775	0.012	0.018	1
66	"Pico"	7.775	0.014	0.033	1
66	"Pico"	7.775	0.013	0.021	1
66	"Pico"	7.775	0.012	0.013	1
66	"Pico"	7.775	0.018	0.024	1
66	"Pico"	7.775	0.01	0.011	1
66	"Pico"	7.775	0.011	0.029	1
66	"Pico"	7.775	0.017	0.036	1
66	"Pico"	7.775	0.018	0.021	1
66	"Pico"	7.775	0.019	0.035	1
66	"Pico"	7.775	0.011	0.029	1
66	"Pico"	7.775	0.016	0.026	1
66	"Pico"	7.775	0.016	0.018	1
66	"Pico"	7.775	0.015	0.025	1
66	"Pico"	7.775	0.012	0.031	1
66	"Pico"	7.775	0.015	0.018	1
66	"Pico"	7.775	0.016	0.021	1
66	"Pico"	7.775	0.013	0.023	1
66	"Pico"	7.775	0.016	0.032	1
66	"Pico"	7.775	0.016	0.034	1
67	"Pico"	7.775	0.017	0.029	1
67	"Pico"	7.775	0.013	0.028	1
67	"Pico"	7.775	0.019	0.029	1
67	"Pico"	7.775	0.019	0.029	1
67	"Pico"	7.775	0.016	0.036	1
67	"Pico"	7.775	0.013	0.019	1
67	"Pico"	7.775	0.017	0.033	1
67	"Pico"	7.775	0.015	0.034	1
67	"Pico"	7.775	0.018	0.034	1
67	"Pico"	7.775	0.013	0.028	1
67	"Pico"	7.775	0.014	0.028	1
67	"Pico"	7.775	0.01	0.029	1
67	"Pico"	7.775	0.017	0.025	1
67	"Pico"	7.775	0.017	0.033	1
67	"Pico"	7.775	0.012	0.02	1
67	"Pico"	7.775	0.013	0.016	1
67	"Pico"	7.775	0.01	0.03	1
67	"Pico"	7.775	0.017	0.025	1
67	"Pico"	7.775	0.015	0.016	1
67	"Pico"	7.775	0.012	0.02	1
68	"Pico"	7.775	0.019	0.027	1
68	"Pico"	7.775	0.015	0.029	1
68	"Pico"	7.775	0.015	0.019	1
68	"Pico"	7.775	0.011	0.029	1
68	"Pico"	7.775	0.014	0.016	1
