burn,site,blk,spp,orgdep,health05,diam06,ht06,live06,herb06,health08,ht08,diam08,hbro08,leafm08,db08,brok08,aph08,live11,diam11,ht11,har11,wtnew11,wtold11,wttot11
BF,81,1,BS,2,2,1.7,2.2,1,0,1,3.2,4.6,0,0,0,0,0,1,4.7,41.5,1,1.9,4.6,6.5
BF,81,2,BS,0,1,1.2,3.8,1,0,2,2.5,3.9,0,0,0,0,0,1,5.4,30.5,1,2.5,7.6,10.1
BF,81,3,BS,2,2,1.7,2.7,1,0,2,1.6,2.6,0,0,0,0,0,1,5,38.5,1,2.4,6.3,8.7
BF,81,4,BS,1,2,2,0,1,0,2,3.3,3.9,0,0,0,0,0,1,2.1,23,1,0.3,0.8,1.1
BF,81,5,BS,2,1,1.8,4.1,1,0,2,4.3,4.8,0,0,0,0,0,1,7.2,56,1,7,15.7,22.7
BF,81,6,BS,1,1,2.1,13.7,1,0,2,3.3,5.9,0,0,0,0,0,1,10.7,95.2,1,15.5,44.3,59.8
BF,81,7,BS,2,2,2.6,5.1,1,0,2,5.5,4.1,0,0,0,0,0,1,5.5,49,1,3.5,8.4,11.9
BF,81,8,BS,0,2,1.5,3.5,1,0,2,6.3,3.5,0,0,0,0,0,1,3.1,33.5,0,NA,NA,NA
BF,81,9,BS,5,2,2.7,4.2,1,0,2,3.5,2.2,0,0,0,0,0,1,5.9,45,0,NA,NA,NA
BF,81,10,BS,4,1,2.6,5.9,1,0,2,8.9,NA,0,0,0,0,0,1,9,63,0,NA,NA,NA
BF,81,11,BS,1,2,1.3,3.8,1,0,2,3.4,2.9,0,0,0,0,0,1,6.6,48,0,NA,NA,NA
BF,81,12,BS,11,2,0.9,1,1,0,1,0.8,2,0,0,0,0,0,1,3.2,30.3,0,NA,NA,NA
BF,81,13,BS,12,1,1.4,2.9,1,0,2,5.8,3.5,0,0,0,0,0,1,9.3,51,0,NA,NA,NA
BF,81,14,BS,6,2,1.8,3.3,1,0,2,4.1,3.3,0,0,0,0,0,1,6.2,55.5,0,NA,NA,NA
BF,81,1,LP,2,2,2.2,4,1,0,2,3.9,6.9,0,0,0,0,0,1,24.3,151,1,123.7,256.8,380.5
BF,81,2,LP,0,1,2.5,4.3,1,0,2,4.5,7.2,0,0,0,0,0,1,29.2,163,1,86,393.4,479.4
BF,81,3,LP,2,1,1.7,2.9,1,0,2,3.9,7.8,0,0,0,0,0,1,24,130.6,1,77.3,210.1,287.4
BF,81,4,LP,1,2,0.8,5.6,1,0,2,15.1,8.6,0,0,0,0,0,1,37.7,211,1,211.2,639.6,850.8
BF,81,5,LP,2,2,2.3,6.7,1,0,2,9,10.5,0,0,0,0,0,1,28.2,186.9,1,118.8,317.7,436.5
BF,81,6,LP,1,2,2.6,4.3,1,0,2,10,10.5,0,0,0,0,0,1,29.7,178,1,138.2,410.3,548.5
BF,81,7,LP,2,1,2.6,2.5,1,0,2,7.6,6.2,0,0,0,0,0,1,25.9,164,1,87.9,281.6,369.5
BF,81,8,LP,0,1,2.9,3.5,1,0,2,11.8,8.3,0,0,0,0,0,1,28.2,170.1,0,NA,NA,NA
BF,81,9,LP,5,1,2.7,3.8,1,0,2,5.5,5.1,0,0,0,0,0,1,16.3,88.2,0,NA,NA,NA
BF,81,10,LP,4,1,2.7,4.1,1,0,2,9.8,8.3,0,0,0,0,0,1,31.6,157.6,0,NA,NA,NA
BF,81,11,LP,1,1,3.1,8.5,1,0,2,13,9.6,0,0,0,0,0,1,30.9,167,0,NA,NA,NA
BF,81,12,LP,11,1,3.4,1.5,1,0,2,11.4,4.9,0,0,0,0,0,1,11.2,57,0,NA,NA,NA
BF,81,13,LP,12,1,2,4,1,0,2,7.1,5.9,0,0,0,0,0,1,20,124,0,NA,NA,NA
BF,81,14,LP,6,1,3,9.6,1,0,2,12.3,9.7,0,0,0,0,0,1,29.1,164,0,NA,NA,NA
BF,81,1,PB,2,2,3.7,3.4,1,0,2,4.6,5.7,0,0,0,0,0,1,10.9,146.5,1,17.8,23.2,41
BF,81,2,PB,0,1,3.2,1,1,0,2,2.4,4.4,1,0,0,0,0,1,10.8,105.7,1,13.9,16.1,30
BF,81,3,PB,2,2,3,0.4,1,0,2,2.1,5.7,0,0,0,0,0,1,9.8,75,1,7.3,10.5,17.8
BF,81,4,PB,1,2,2.9,0.3,1,0,2,1.2,4.3,1,0,0,0,0,1,4.9,71.4,1,1.7,2.3,4
BF,81,5,PB,2,1,4.3,5.1,1,0,2,9.3,5.6,0,0,0,0,0,1,20.1,185.1,1,45.5,92.4,137.9
BF,81,6,PB,1,1,4.8,7.1,1,0,2,9.1,7,0,0,0,0,0,1,25.6,251,1,165.8,193.3,359.1
BF,81,7,PB,2,2,3.4,6.1,1,0,2,5.1,4.4,1,0,0,0,0,1,11.6,127,1,13.5,19,32.5
BF,81,8,PB,0,1,4.7,2.4,1,0,2,2.6,3.4,0,0,0,0,0,1,4.7,39.2,0,NA,NA,NA
BF,81,9,PB,5,2,4.5,5.5,1,0,2,7.2,6.1,0,0,0,0,0,1,8.7,63,0,NA,NA,NA
BF,81,10,PB,4,2,3.9,0.6,1,0,2,6.6,7.2,0,0,0,0,0,1,7.2,71.6,0,NA,NA,NA
BF,81,1,TA,2,2,3.6,2.3,1,0,2,4.1,4,0,0,0,0,0,1,7.5,77,1,7.3,11.1,18.4
BF,81,2,TA,0,1,3.5,5.2,1,0,2,1.7,6.1,0,0,0,0,0,1,7.4,77.1,1,5.4,10.3,15.7
BF,81,3,TA,2,1,2.3,3.2,1,0,2,3.2,4.1,0,0,0,0,0,1,5.5,66.6,1,2.3,3.8,6.1
BF,81,4,TA,1,2,3.4,10.7,1,0,2,2.8,5.5,0,0,0,0,0,1,7.5,78,1,3.2,8.4,11.6
BF,81,5,TA,2,2,3.9,4.6,1,0,2,10,6.1,0,1,0,0,0,1,10.5,131.5,1,6.6,20.9,27.5
BF,81,6,TA,1,2,3.5,6.5,1,0,2,5.2,4.5,0,0,0,0,0,1,9,107,1,10.3,16.4,26.7
BF,81,7,TA,2,2,5,0.3,1,0,2,1.4,7,0,0,0,0,0,1,9.4,95.2,1,8.5,20,28.5
BF,81,8,TA,0,2,3.1,3,1,0,2,4.1,3.8,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,81,9,TA,5,1,4.5,17.9,1,0,2,8.9,6.9,0,0,0,0,0,1,9.4,108,0,NA,NA,NA
BF,81,10,TA,4,1,3.5,4,1,0,2,3,5.7,0,0,0,0,0,1,6.8,63.2,0,NA,NA,NA
BF,81,1,WS,2,2,1.5,2,1,0,1,1.5,3.7,0,0,0,0,0,1,3.2,26,1,1.1,2.2,3.3
BF,81,2,WS,0,1,3,3.9,1,0,2,2.2,4.9,0,0,0,0,0,1,8.6,48.6,1,6.3,17.9,24.2
BF,81,3,WS,2,2,1.5,1.9,1,0,2,2.7,5.2,0,0,0,0,0,1,4.1,29.5,1,1.5,4.5,6
BF,81,4,WS,1,2,2,2.6,1,0,2,2.3,5.5,0,0,0,0,0,1,5.1,42.9,0,NA,NA,NA
BF,81,5,WS,2,2,2.5,7.5,1,0,2,5.9,5.5,0,0,0,0,0,1,6.2,48,1,4.9,15.5,20.4
BF,81,6,WS,1,2,1.8,2.9,1,0,2,4.7,5.1,0,0,0,0,0,1,7.6,70,1,8.1,18.5,26.6
BF,81,7,WS,2,2,1.5,3.3,1,0,2,2.9,2.8,0,0,0,0,0,1,4.3,45.5,1,1.2,4.5,5.7
BF,81,8,WS,0,2,3,10.5,1,0,2,19.4,7.4,0,0,0,0,0,1,11.4,74,0,NA,NA,NA
BF,81,9,WS,5,1,2,2.9,1,0,2,4.4,4.2,0,0,0,0,0,1,5.7,47.8,0,NA,NA,NA
BF,81,10,WS,4,2,1.5,1.5,1,0,2,1.4,3.5,0,0,0,0,0,1,4.2,27.8,0,NA,NA,NA
BF,81,11,WS,1,2,1.7,3.5,1,0,2,4.5,3.7,0,0,0,0,0,1,6.5,48,0,NA,NA,NA
BF,81,12,WS,11,2,2.1,2.4,1,0,2,11,5.8,0,0,0,0,0,1,11.2,73.5,0,NA,NA,NA
BF,81,13,WS,12,2,2.3,2.5,1,0,2,2.5,3.8,0,0,0,0,0,1,6.5,42.8,0,NA,NA,NA
BF,81,14,WS,6,2,2.8,4.9,1,0,2,1.9,4.4,0,0,0,0,0,1,8.4,53.5,0,NA,NA,NA
BF,84,1,BS,17,2,1.4,2.8,1,0,2,4,4,0,0,0,0,0,1,5.2,42.9,1,2.5,6.5,9
BF,84,2,BS,12,2,0.8,1,1,0,2,5.4,3.3,0,0,0,0,0,1,2.4,22.1,1,0.3,0.5,0.8
BF,84,3,BS,20,2,1.5,1.5,1,0,2,1.4,2.8,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,4,BS,25,2,1.4,1.5,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,5,BS,30,2,1.1,0.5,1,0,1,2,1.7,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,6,BS,12,2,1.1,0.8,1,0,2,1.2,3.3,0,0,0,0,0,1,5.7,40.6,1,3.8,5.7,9.5
BF,84,7,BS,4,2,1.1,1.1,1,0,2,0.9,2.4,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,8,BS,28,2,1.2,1.3,1,0,1,1.5,2.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,9,BS,26,2,1.8,1.2,1,0,2,0.9,1.5,0,0,0,0,0,1,2.6,21,0,NA,NA,NA
BF,84,10,BS,24,2,1.5,1,1,0,0,NA,NA,0,0,0,0,0,1,4.7,14.2,0,NA,NA,NA
BF,84,11,BS,25,2,1.1,1.1,1,0,2,1.6,1.2,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,12,BS,20,2,1.3,1,1,0,1,1.3,2.5,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,13,BS,14,2,1.7,1.3,1,0,2,1.4,2.5,0,0,0,0,0,1,5.1,48.6,0,NA,NA,NA
BF,84,14,BS,21,2,1.3,1.3,1,0,2,1.5,3.4,0,0,0,0,0,1,5.2,41.5,0,NA,NA,NA
BF,84,1,LP,17,2,2.5,4.1,1,0,2,11.2,7.6,0,0,0,0,0,1,19.6,105.4,1,28.8,99.6,128.4
BF,84,2,LP,12,1,1.7,2.2,1,0,2,3.6,2.9,0,0,0,0,0,1,4.6,32.9,1,0.5,1.6,2.1
BF,84,3,LP,20,2,2.3,1.4,1,0,1,1.5,4.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,4,LP,25,1,2.7,3,1,0,2,4.6,4.2,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,5,LP,30,1,1.4,2.4,1,0,1,2.4,2.8,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,6,LP,12,1,2.6,2.2,1,0,2,1.2,3.8,0,0,0,0,0,1,8,45.5,1,5.8,13.9,19.7
BF,84,7,LP,4,2,1.8,1.9,1,0,2,2.9,4.8,0,0,0,0,0,1,13,71.5,1,17.9,51.4,69.3
BF,84,8,LP,28,2,2.1,2.4,1,0,2,4.5,4.9,0,0,0,0,0,1,12.2,67,0,NA,NA,NA
BF,84,9,LP,26,2,1.3,2.1,1,0,2,2,1.7,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,10,LP,24,2,1.5,2.5,1,0,1,2.3,2.1,0,0,0,0,0,1,1.6,22.4,0,NA,NA,NA
BF,84,11,LP,25,2,2,3.1,1,0,2,4.2,3.5,0,0,0,0,0,1,4.3,35.4,0,NA,NA,NA
BF,84,12,LP,20,2,2,2.6,1,0,1,1.2,3.8,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,13,LP,14,2,1.7,1,1,0,1,0,1.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,14,LP,21,2,1.5,2,1,0,2,5.1,3.8,0,0,0,0,0,1,3.6,51.4,0,NA,NA,NA
BF,84,1,PB,17,1,3.4,2.4,1,0,2,5.1,6,0,0,0,0,0,1,9.7,81.6,1,6.3,12.2,18.5
BF,84,2,PB,12,2,1.2,0.5,1,0,2,1.1,3.5,0,0,0,0,0,1,1.8,19.5,1,0.2,0.1,0.3
BF,84,3,PB,20,2,3.3,0.9,1,0,2,3.6,4.4,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,4,PB,25,2,4.1,1,1,0,2,1.4,4.4,0,0,0,0,0,1,5.9,32.9,1,1.1,1.6,2.7
BF,84,5,PB,30,2,2.7,0.2,1,0,1,0.4,2.8,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,6,PB,12,2,2.2,0.3,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,7,PB,4,2,3.4,0.7,1,0,2,2,4.5,0,0,0,0,0,1,15.3,94.2,1,13,22.3,35.3
BF,84,8,PB,28,2,2.1,0.3,1,0,2,1.2,4.9,0,0,0,0,0,1,5.2,53,0,NA,NA,NA
BF,84,9,PB,26,2,1.2,5,1,0,2,6,1.8,0,0,0,0,0,1,4.1,18.1,0,NA,NA,NA
BF,84,10,PB,24,1,3.2,1.9,1,0,2,1.9,3.5,0,0,0,0,0,1,5,49.4,0,NA,NA,NA
BF,84,1,TA,17,2,2.6,3.1,1,0,2,3.3,4.6,0,0,0,0,0,1,8.7,65.6,1,6.5,9.6,16.1
BF,84,2,TA,12,2,3.2,1,1,0,2,0,4.5,1,0,0,0,0,1,5.7,68.6,1,2.3,2.8,5.1
BF,84,3,TA,20,2,3.8,3,1,0,2,2.5,4.7,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,4,TA,25,2,4,1.5,1,0,2,9.2,5.3,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,5,TA,30,2,2.7,0.8,1,0,2,1.8,3.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,6,TA,12,2,3.5,0.7,1,0,2,4.6,5.6,0,0,0,0,0,1,3.8,33.1,1,0.3,1.2,1.5
BF,84,7,TA,4,2,3.3,1.4,1,0,1,0,4.4,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,8,TA,28,2,2.6,1,1,0,1,0,3.3,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,9,TA,26,2,3.2,0.7,1,0,2,0.2,4.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,10,TA,24,1,3.6,1,1,0,1,1,4.7,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,1,WS,17,2,1.4,1.9,1,0,2,3.9,5.7,0,0,0,0,0,1,6.4,33.9,1,1.3,9.4,10.7
BF,84,2,WS,12,2,1.9,0.9,1,0,2,2.8,3.3,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,3,WS,20,2,1.3,1.2,1,0,2,1.9,3.6,0,0,0,0,0,1,6.3,29.9,1,1.1,7.5,8.6
BF,84,4,WS,25,1,2.1,1.4,1,0,2,1.5,2.7,0,0,0,0,0,1,2.7,20.2,1,0.1,1,1.1
BF,84,5,WS,30,2,1.5,1.4,1,0,1,1.9,2.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,6,WS,12,2,1.6,0.8,1,0,2,0.9,3,0,0,0,0,0,1,2.8,27.1,1,0.5,1.3,1.8
BF,84,7,WS,4,1,1.5,1.4,1,0,2,1.3,2.7,0,0,0,0,0,1,4.3,42.9,1,2.3,4,6.3
BF,84,8,WS,28,2,1.6,1.5,1,0,1,2.5,2.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,9,WS,26,2,1.8,0.8,1,0,1,0.6,2.2,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,10,WS,24,2,1.6,1.5,1,0,1,1.1,2.7,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,11,WS,25,2,1.6,1.6,1,0,1,0.6,2.5,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,12,WS,20,2,2,1.5,1,0,1,1,3.1,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,84,13,WS,14,2,2.3,1.2,1,0,1,0.9,2,0,0,0,0,0,1,5.8,44.5,0,NA,NA,NA
BF,84,14,WS,21,1,1.3,1.2,1,0,1,0.6,1.1,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,86,1,BS,10,2,1.8,1.4,1,0,2,7.5,2.4,0,0,0,0,0,1,5.4,39.3,1,4.1,8,12.1
BF,86,2,BS,8,2,2.2,5.7,1,0,2,5.5,3.4,0,0,0,0,0,1,4.8,32.6,1,1.6,8,9.6
BF,86,3,BS,1,2,2.2,3.1,1,0,2,6,3.5,0,0,0,0,0,1,3.9,37.5,1,3.2,6.8,10
BF,86,4,BS,12,2,1.1,1.8,1,0,2,6.5,3.1,0,0,0,0,0,1,8,66.9,1,10.5,27.7,38.2
BF,86,5,BS,0,2,2.5,5.7,1,0,2,6,2.7,0,0,0,0,0,1,4.8,45.9,1,2.9,8,10.9
BF,86,6,BS,1,2,2.4,5,1,0,2,6,2.8,0,0,0,0,0,1,6.1,54.7,1,7.5,18.3,25.8
BF,86,7,BS,0,2,2.1,5.6,1,0,2,5.5,2.9,0,0,0,0,0,1,5.1,27.6,1,1.2,6.1,7.3
BF,86,8,BS,1,2,1.5,4.5,1,0,2,5,2.6,0,0,0,0,0,1,5.8,31.2,0,NA,NA,NA
BF,86,9,BS,6,2,1.5,3,1,0,2,5.5,2.9,0,0,0,0,0,1,5.7,52.4,0,NA,NA,NA
BF,86,10,BS,13,2,1.5,2,1,0,2,5.5,3.5,0,0,0,0,0,1,4.7,30.4,0,NA,NA,NA
BF,86,11,BS,1,2,1.9,5.3,1,0,2,4.5,2.6,0,0,0,0,0,1,6.6,55.2,0,NA,NA,NA
BF,86,12,BS,0,2,2.5,10,1,0,2,4.5,4.5,0,0,0,0,0,1,6.6,63.9,0,NA,NA,NA
BF,86,13,BS,1,2,2.5,2.3,1,0,2,4.5,4.5,0,0,0,0,0,1,5.2,37.8,0,NA,NA,NA
BF,86,14,BS,4,2,2,2.1,1,0,2,5,5,0,0,0,0,0,1,5.2,25.1,0,NA,NA,NA
BF,86,1,LP,10,2,3,9.7,1,0,2,12,5.9,0,0,0,0,0,1,9,83.9,1,33.3,37.7,71
BF,86,2,LP,8,2,2.3,4.1,1,0,2,9,9.6,0,0,0,0,0,1,23.9,126.5,1,100.5,179,279.5
BF,86,3,LP,1,2,2.7,6.7,1,0,2,9,6.3,0,0,0,0,0,1,15.8,93.4,1,30.9,68,98.9
BF,86,4,LP,12,2,1.6,4.4,1,0,2,9.5,4.7,0,0,0,0,0,1,9.5,61.9,1,12.7,34,46.7
BF,86,5,LP,0,2,3.8,10,1,0,2,11,6.9,0,0,0,0,0,1,25.7,149.3,1,94.5,242.5,337
BF,86,6,LP,1,2,3.1,8.2,1,0,2,7.5,7.7,0,0,0,0,0,1,11.6,121.3,1,30.8,102.4,133.2
BF,86,7,LP,0,2,3.9,9.4,1,0,2,5,4.8,0,0,0,0,0,1,8.2,38.1,1,4.7,15.7,20.4
BF,86,8,LP,1,2,2,6,1,0,2,18,8.5,0,0,0,0,0,1,34.9,193.7,0,NA,NA,NA
BF,86,9,LP,6,2,2.9,3.5,1,0,2,12.5,7.2,0,0,0,0,0,1,31.1,174,0,NA,NA,NA
BF,86,10,LP,13,2,3.3,10,1,0,2,5,9.6,0,0,0,0,0,1,26.4,130.4,0,NA,NA,NA
BF,86,11,LP,1,2,2.5,7.6,1,0,2,12,10.1,0,0,0,0,0,1,28.4,171.4,0,NA,NA,NA
BF,86,12,LP,0,2,3.5,9.4,1,0,2,16,16,0,0,0,0,0,1,39.9,222,0,NA,NA,NA
BF,86,13,LP,1,2,2.1,4,1,0,2,11.5,11.5,0,0,0,0,0,1,15.6,130.5,0,NA,NA,NA
BF,86,14,LP,4,2,2.1,5.2,1,0,2,13,13,0,0,0,0,0,1,19.4,133.6,0,NA,NA,NA
BF,86,1,PB,10,NA,3,4.1,1,0,2,8,5.1,0,0,1,0,0,1,3.9,49.9,0,NA,NA,NA
BF,86,2,PB,8,2,3.4,4.5,1,0,2,12,6.6,0,0,0,0,0,1,9.8,62.2,1,3,9.5,12.5
BF,86,3,PB,1,2,3.5,8.3,1,0,2,6.5,5.4,0,0,0,0,0,1,7.5,38,1,4.6,7.3,11.9
BF,86,4,PB,12,2,3.7,6.5,1,0,2,14.5,7.8,0,0,0,0,0,1,20.8,136.4,1,26.8,58.7,85.5
BF,86,5,PB,0,2,3.5,9.1,1,0,2,11,5.2,0,0,0,0,0,1,8.8,93.8,1,3.7,8.2,11.9
BF,86,6,PB,1,2,4,4.5,1,0,2,1,4.8,0,0,0,0,0,1,5.9,36.1,0,NA,NA,NA
BF,86,7,PB,0,2,4,5.2,1,0,2,6,5.7,0,0,0,0,0,1,7.7,74,1,3.3,7.1,10.4
BF,86,8,PB,1,2,3.6,1.1,1,0,2,1,4.7,0,0,0,0,0,1,6.2,94.4,0,NA,NA,NA
BF,86,9,PB,6,2,4.2,0.8,1,0,2,1.5,4,0,0,0,0,0,1,6.1,59.1,0,NA,NA,NA
BF,86,10,PB,13,2,3.6,9.2,1,0,2,5,6.8,0,0,0,0,0,1,11.9,96.6,0,NA,NA,NA
BF,86,1,TA,10,1,2.3,2.9,1,0,1,1.5,3.2,0,0,1,0,0,1,4,25.5,1,0.7,0.7,1.4
BF,86,2,TA,8,2,5,6.6,1,0,2,14,3.1,1,0,0,0,0,1,12.1,69.2,1,10.6,24.5,35.1
BF,86,3,TA,1,2,3.6,5.5,1,0,2,7,5.1,0,0,0,0,0,1,6.5,65.6,1,4.8,8.3,13.1
BF,86,4,TA,12,2,2.9,1.6,1,0,2,12.5,5.2,0,0,0,0,0,1,7.1,69.6,1,4.2,9.3,13.5
BF,86,5,TA,0,2,2.9,13.8,1,0,2,5,4,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,86,6,TA,1,2,3.7,3.7,1,0,2,6.5,4.9,0,0,0,0,0,1,6.4,69.1,1,1.8,5.5,7.3
BF,86,7,TA,0,2,3.6,1.6,1,0,2,2.5,4.5,0,0,0,0,0,1,5.1,58.1,1,1,3.8,4.8
BF,86,8,TA,1,2,3.6,1.2,1,0,2,1,4.2,0,0,0,0,0,1,3.7,59.6,0,NA,NA,NA
BF,86,9,TA,6,2,3,1.9,1,0,2,2.5,4.3,0,0,0,0,0,1,6.1,71.1,0,NA,NA,NA
BF,86,10,TA,13,2,NA,NA,0,0,1,2,0.8,0,0,1,0,0,0,NA,NA,0,NA,NA,NA
BF,86,1,WS,10,2,1.6,0.9,1,0,2,1,2.4,0,0,0,0,0,1,4.1,19.3,1,0,3.8,3.8
BF,86,2,WS,8,2,1.8,2.3,1,0,2,4,3.2,0,0,0,0,0,1,4.6,35,1,1.5,8,9.5
BF,86,3,WS,1,2,2.2,4,1,0,2,6,3.5,0,0,0,0,0,1,4.8,27.7,1,1,6.6,7.6
BF,86,4,WS,12,2,2.2,2.3,1,0,2,3,3.1,0,0,0,0,0,1,3.6,26.1,1,0.1,4,4.1
BF,86,5,WS,0,2,2.7,9,1,0,2,7.5,4.5,0,0,0,0,0,1,7.2,75.9,1,4.7,27.7,32.4
BF,86,6,WS,1,2,1.6,4.5,1,0,2,6,3.7,0,0,0,0,0,1,8.2,47.2,1,NA,NA,NA
BF,86,7,WS,0,2,2.8,3.5,1,0,2,3,3.4,0,0,0,0,0,1,3.7,24.4,1,0.6,5.6,6.2
BF,86,8,WS,1,2,1.8,4.5,1,0,2,3.5,2.6,0,0,0,0,0,1,4.8,36.9,0,NA,NA,NA
BF,86,9,WS,6,2,2.4,2.9,1,0,2,4,3.4,0,0,0,0,0,1,6.9,45.6,0,NA,NA,NA
BF,86,10,WS,13,2,2,2.5,1,0,2,7,3.8,0,0,0,0,0,1,6.5,26.8,0,NA,NA,NA
BF,86,11,WS,1,2,2.9,5.1,1,0,2,7,3.9,0,0,0,0,0,1,8.1,58.2,0,NA,NA,NA
BF,86,12,WS,0,2,2.5,4.3,1,0,2,4.5,4.5,0,0,0,0,0,1,5.8,43.6,0,NA,NA,NA
BF,86,13,WS,1,2,3,9.5,1,0,2,10,10,0,0,0,0,0,1,7.8,69.9,0,NA,NA,NA
BF,86,14,WS,4,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,87,1,BS,0,1,1.4,10.2,1,0,2,5.4,2.6,0,0,0,0,0,1,4.1,45,1,1.6,5.8,7.4
BF,87,2,BS,0,1,1.9,2.5,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,87,3,BS,0,1,2.9,10.4,1,0,2,7.5,4.8,0,0,0,0,0,1,9.4,66.1,1,12,30.4,42.4
BF,87,4,BS,0,2,1.7,5,1,0,2,12.5,5.6,0,0,0,0,0,1,7.8,68.5,1,13.7,28.6,42.3
BF,87,5,BS,0,1,3,22,1,0,2,11.5,7.1,0,0,0,0,0,1,12.9,97.9,1,19,59.5,78.5
BF,87,6,BS,0,1,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
BF,87,7,BS,0,2,1.9,7.8,1,0,2,8,4.1,0,0,0,0,0,1,6.6,50.4,1,3.4,11.4,14.8
BF,87,8,BS,2,2,2.1,10.5,1,0,2,5,4.7,0,0,0,0,0,1,7.9,65.5,0,NA,NA,NA
BF,87,9,BS,0,1,1,2.5,1,0,2,5.5,4,0,0,0,0,0,1,5.1,38,0,NA,NA,NA
BF,87,10,BS,0,1,1.2,4.7,1,0,2,6,2.7,0,0,0,0,0,1,6.9,49,0,NA,NA,NA
BF,87,11,BS,0,2,1.7,2.1,1,0,2,4.5,2.7,0,0,0,0,0,1,5.8,68.9,0,NA,NA,NA
BF,87,12,BS,0,1,2.5,4.4,1,0,2,7,2.3,0,0,0,0,0,1,4.1,30.9,0,NA,NA,NA
BF,87,13,BS,0,2,1.3,5.3,1,0,2,6,3,0,0,0,0,0,1,5.2,46.3,0,NA,NA,NA
BF,87,14,BS,0,1,2.7,3.4,1,0,2,2,3.2,0,0,0,0,0,1,7.1,46.5,0,NA,NA,NA
BF,87,1,LP,0,1,2.3,6.2,1,0,2,9.7,6.5,0,0,0,0,0,1,22,143,1,75.8,197.1,272.9
BF,87,2,LP,0,2,6,19.4,1,0,2,29,15.5,0,0,0,0,0,1,46.2,227,1,298.9,1326.4,1625.3
BF,87,3,LP,0,2,2.5,10.7,1,0,2,7.5,7.6,0,0,0,0,0,1,24.6,138.5,1,76,219.8,295.8
BF,87,4,LP,0,1,4.6,16.2,1,0,2,28,11.2,0,0,0,0,0,1,33.8,200,1,202.7,598.3,801
BF,87,5,LP,0,1,4.3,20.3,1,0,2,26,10.3,0,0,0,0,0,1,17,133.6,1,59.8,89.9,149.7
BF,87,6,LP,0,1,4,13.1,1,0,1,23,11.8,0,0,0,0,0,1,38.5,177,1,355.8,602,957.8
BF,87,7,LP,0,2,4.1,10.2,1,0,2,18.5,10.7,0,0,0,0,0,1,38.6,197,1,234.4,689.3,923.7
BF,87,8,LP,2,1,3.2,10,1,0,2,3,7.7,0,0,0,0,0,1,17.1,109.5,0,NA,NA,NA
BF,87,9,LP,0,1,2.5,9.6,1,0,2,14,6.9,0,0,0,0,0,1,26.7,183.8,0,NA,NA,NA
BF,87,10,LP,0,2,3.3,14.5,1,0,2,6.5,5.3,0,0,0,0,0,1,8.3,78.7,0,NA,NA,NA
BF,87,11,LP,0,2,2.1,9.6,1,0,2,10,7.5,0,0,0,0,0,1,19.9,178.8,0,NA,NA,NA
