"TSF","species","height","dbh","basal","height_sd","dbh_sd","basal_sd","Scenario"
61,"Pigl",224.702719738408,2.64569223347538,0.0031069712517137,97.3178968067014,1.15354061384972,0.0587083200810207,"Exclosure"
61,"Pima",158.671659813113,1.89943939488838,0.0260104935688966,79.0355823534462,0.978956380092875,0.0582590191852845,"Exclosure"
61,"Potr",256.552945585172,1.50913497466499,0.00170847595464621,67.4651324589878,0.396853719965595,0.00112075970968759,"Exclosure"
62,"Bene",217.501340901554,1.84335461891547,0.00537134983081922,73.4918438870721,0.760398992728397,0.0102882954628655,"Exclosure"
62,"Pigl",224.079794660581,2.63852963018325,0.0030601420805164,97.4695730468308,1.1567479729144,0.0637192959916065,"Exclosure"
62,"Pima",158.407607893956,1.89618806899744,0.0262185737175235,78.5469093934918,0.971771639338949,0.0555382519323806,"Exclosure"
62,"Potr",252.8003150841,1.48706067576965,0.00188446533690535,62.9972122358695,0.370571837026987,0.00127136554692501,"Exclosure"
63,"Bene",222.670953994008,1.88604478472611,0.00553558706567031,74.452523057552,0.760956299134254,0.0101915083920903,"Exclosure"
63,"Pigl",224.111731510382,2.63887979841538,0.00298811993174674,97.8009748296488,1.16038306719343,0.0630697002112594,"Exclosure"
63,"Pima",158.296776869262,1.89445294106503,0.0258673074173574,78.3580218685724,0.967498882176956,0.0511032582239222,"Exclosure"
63,"Potr",252.525523396184,1.4854442548788,0.0019812867838134,61.3867353186429,0.361098443399559,0.00134135715082496,"Exclosure"
64,"Bene",225.532052718301,1.90973706269704,0.00557975649111995,74.7493299802054,0.760453247758671,0.0101704577765664,"Exclosure"
64,"Pigl",223.947038584886,2.63690300391424,0.00293561445493342,97.7245520845572,1.15943223431317,0.0629061490214918,"Exclosure"
64,"Pima",158.108984000675,1.88911284775823,0.0250935152422631,78.0740811929475,0.961489025847606,0.0435874701356836,"Exclosure"
64,"Potr",252.947687290521,1.48792757373098,0.00207512263645787,59.8425177045856,0.352014810705668,0.00144085551062199,"Exclosure"
65,"Bene",233.677278022837,1.97672916926855,0.00559540734137862,80.6886045089482,0.790835455176048,0.00933624223285223,"Exclosure"
65,"Pigl",223.630957437191,2.63329517149833,0.00289506532569719,97.2747721826052,1.15495539570258,0.0658284464008478,"Exclosure"
65,"Pima",157.669635214581,1.8845487729948,0.0253846411039644,77.4669062071817,0.953143760794043,0.0424112010645536,"Exclosure"
65,"Potr",254.967628782654,1.49980958110016,0.00219829796954004,57.9738713369367,0.341022773052192,0.00155480319196562,"Exclosure"
66,"Bene",231.916523778382,1.96074710867881,0.00563862616417333,84.4608446617499,0.810616603421349,0.00916709289167908,"Exclosure"
66,"Pigl",223.973851570472,2.63736253932751,0.00285580655844544,97.2787280500424,1.1553362222915,0.0682765254599687,"Exclosure"
66,"Pima",158.000026426744,1.88597698197926,0.0252694495565558,77.1652873137605,0.946039635390928,0.0410664135290807,"Exclosure"
66,"Potr",257.144460036441,1.5126144705628,0.00226931944539084,56.5948067402964,0.332910626918724,0.001558578682829,"Exclosure"
67,"Bene",226.281016957314,1.91204643613538,0.00599932656780358,84.1773890520257,0.796940302121795,0.00782684194479436,"Exclosure"
67,"Pigl",224.466927685366,2.64331455002225,0.00283714920668548,97.4626443267487,1.15897034579814,0.0731760968014121,"Exclosure"
67,"Pima",158.795438026465,1.89667008634205,0.0256513723743637,77.2093510399801,0.944837641386746,0.0407168141224348,"Exclosure"
67,"Potr",260.597484014576,1.53292637671065,0.00230006194421394,57.4733021505614,0.338078248020585,0.00160661988229406,"Exclosure"
68,"Bene",224.46838390405,1.89627313643183,0.00600894638144652,84.7793333514311,0.797720257178892,0.00778735271990709,"Exclosure"
68,"Pigl",224.225421004767,2.64043436475108,0.00278232786900132,97.8081490186782,1.1626171816053,0.0723070485319554,"Exclosure"
68,"Pima",159.335733415156,1.9006271970453,0.0254776616488639,77.1915006239472,0.941504079619217,0.0389897250060281,"Exclosure"
68,"Potr",263.59014111644,1.55053024188508,0.0023227542878553,58.3070684384116,0.342982754591618,0.00160149224527606,"Exclosure"
69,"Bene",222.752541517426,1.88125559860767,0.00605519425252504,84.3762906295476,0.790674253034073,0.00772148409134766,"Exclosure"
69,"Pigl",224.330266927854,2.64172106877123,0.00275443830552231,97.8024140317948,1.16302668757195,0.0735765964202597,"Exclosure"
69,"Pima",160.096084713356,1.91145344824088,0.0254263769228255,77.3589804481696,0.940895063127379,0.0378104801841417,"Exclosure"
69,"Potr",266.942896107379,1.57025232960585,0.00232092454671433,59.9290420677462,0.352523777083347,0.00158641538061081,"Exclosure"
70,"Bene",232.878619298832,1.96760529005092,0.00591243361037462,81.0312619048746,0.776506205024057,0.00762988970593026,"Exclosure"
70,"Pigl",225.911103250499,2.6604906428267,0.00272081109357826,97.4932715420946,1.16062791794166,0.0780457995612258,"Exclosure"
70,"Pima",160.796860451694,1.91962064155002,0.0254959261010323,77.4813960524291,0.939476682233293,0.0359871958605966,"Exclosure"
70,"Potr",271.28096049691,1.59577035602133,0.0023326925902454,61.9938997544548,0.364669998743108,0.00157587165441633,"Exclosure"
71,"Bene",234.051584593329,1.97762948716037,0.00590690187139241,80.1456445193855,0.771754878154974,0.00724155552474614,"Exclosure"
71,"Pigl",226.201059096328,2.6639041310503,0.00270040872417602,97.2962704293399,1.15834080619488,0.0780778372152679,"Exclosure"
71,"Pima",161.10261529519,1.9219874904668,0.0249949482188564,77.3616178842872,0.935135949046507,0.0311519104369101,"Exclosure"
71,"Potr",271.246491278641,1.59556759598408,0.0023478881822988,62.3492062457482,0.36676003662447,0.00157673650526181,"Exclosure"
72,"Bene",235.805989957703,1.99172970669232,0.00598847639640237,80.9371936992341,0.772576072962989,0.00719859896009454,"Exclosure"
72,"Pigl",227.016836833196,2.67359938551822,0.00268171223129324,97.3376151856714,1.15955524873733,0.0798965015348072,"Exclosure"
72,"Pima",162.031964588643,1.93424888442623,0.0252709500263813,76.8644433904766,0.927873593468734,0.0310802879268042,"Exclosure"
72,"Potr",268.645630121371,1.58026841187145,0.00242708847564139,63.4386818718463,0.373168716670211,0.00167850784663016,"Exclosure"
73,"Bene",240.571663411588,2.03178294164746,0.00621864797053578,79.5471260022815,0.762916236209755,0.00737928320875297,"Exclosure"
73,"Pigl",226.687455136899,2.66986910970452,0.0026654381822046,97.4040814227974,1.16178767544462,0.0830211615058332,"Exclosure"
73,"Pima",163.12157622873,1.94746592616942,0.0252626520475303,77.346834295995,0.930644682981218,0.0310442497018772,"Exclosure"
73,"Potr",268.975326281551,1.58220780171635,0.00248552908809935,63.3719648053419,0.372776263438213,0.00176707312215626,"Exclosure"
74,"Bene",252.391911060551,2.13171680480623,0.00654141989755144,76.3751972909035,0.744673626841233,0.00767789732453137,"Exclosure"
74,"Pigl",226.493278252871,2.66776567672942,0.00265921606486804,97.6821531301907,1.16717397829148,0.0872759025988414,"Exclosure"
74,"Pima",164.228661277237,1.96284783635228,0.0255429828543029,77.2009127789568,0.931287375717215,0.0324784759409375,"Exclosure"
74,"Potr",267.410144415219,1.57300084916032,0.00258692382873244,62.6422823680477,0.368484013720349,0.00189026924796572,"Exclosure"
75,"Bene",257.636243815512,2.17582246123924,0.00635823591384344,77.7588759980094,0.755201393762025,0.0077181290758309,"Exclosure"
75,"Pigl",226.211631048888,2.66446715961195,0.00262549244300879,97.9143608618943,1.17008213562226,0.0867659269887826,"Exclosure"
75,"Pima",164.546927853034,1.96574340385639,0.025283679759021,77.2336295949182,0.930165067296401,0.0317020955519919,"Exclosure"
75,"Potr",266.998557197422,1.57057974771259,0.00263103373795987,62.0997738368176,0.36529278686731,0.00193975113265981,"Exclosure"
76,"Bene",259.505364130264,2.19151544496222,0.00622776918517053,81.9574018974902,0.786713114525346,0.00774890768897983,"Exclosure"
76,"Pigl",225.531850612067,2.65652743469567,0.0025808191904146,98.0514414964848,1.17229691668006,0.0846754123996209,"Exclosure"
76,"Pima",165.263327970489,1.9731010390321,0.0249647279996355,77.4304377003448,0.9297464786404,0.0299766081580863,"Exclosure"
76,"Potr",267.598129173698,1.57410664142854,0.00265177243720679,61.4431073245165,0.361430041418899,0.00193852395167716,"Exclosure"
77,"Bene",259.243500983403,2.1950139194961,0.00474064571659655,86.9922657966889,0.869997400657076,0.00830396675186965,"Exclosure"
77,"Pigl",226.195605279563,2.66454401023602,0.00243170347140432,97.5221996215634,1.1676368814181,0.0868478750503995,"Exclosure"
77,"Pima",165.520296048568,1.97253220631091,0.0248915629725647,77.2057659056653,0.92486977849311,0.025702489694701,"Exclosure"
77,"Potr",273.604855713243,1.60944032934355,0.00235000494660869,62.2689953273716,0.366288209265573,0.00164245513875747,"Exclosure"
78,"Bene",252.110515186449,2.13566266054227,0.00467025913539095,86.7780756211967,0.874696249366241,0.00841967727564735,"Exclosure"
78,"Pigl",225.478726206947,2.65611765949224,0.00239094635645445,97.583400530119,1.16845020970051,0.0846197558456093,"Exclosure"
78,"Pima",166.295098780886,1.98454272482458,0.0248727626275333,77.2436767954132,0.92404356952347,0.0247408612696886,"Exclosure"
78,"Potr",274.075679157033,1.61220987767843,0.00233535978096279,62.7684036495344,0.369225903600408,0.00165392114675284,"Exclosure"
79,"Bene",240.560597083878,2.04013088620941,0.0047795398146491,91.3719154958154,0.921008978043841,0.0088456786967753,"Exclosure"
79,"Pigl",224.38461117482,2.64357183863491,0.00229585387424113,97.3656401816536,1.1686109899653,0.0866646326824928,"Exclosure"
79,"Pima",167.417879855928,2.00101512632533,0.0253392875007525,77.3705388940304,0.924517280833584,0.0250750767492727,"Exclosure"
79,"Potr",275.511976938696,1.62065868671531,0.00214018867177078,64.2356151153078,0.377856560166505,0.001425803581534,"Exclosure"
80,"Bene",243.101070261833,2.06243288849632,0.00508558525574361,87.7531767750271,0.903420213727455,0.00918440115947193,"Exclosure"
80,"Pigl",223.022929722453,2.62766626165158,0.00228767545045635,97.2332608753232,1.1688106042385,0.0875920279993557,"Exclosure"
80,"Pima",168.588558807893,2.02090251862707,0.0254963663726995,77.7008321234133,0.928349082253648,0.0256780032473653,"Exclosure"
80,"Potr",278.744678195806,1.63967457784909,0.00212155824545836,64.4069556994585,0.37886444492296,0.00139514383081413,"Exclosure"
81,"Bene",242.699127023721,2.05948161075089,0.00512263988722407,84.8919322197438,0.888317043433255,0.00931649333578675,"Exclosure"
81,"Pigl",221.929350219507,2.61470974913065,0.00229727956748164,97.4300082695906,1.17050141935688,0.090731933731663,"Exclosure"
81,"Pima",169.59520242955,2.03785718404054,0.0255272495990968,78.3545998888331,0.935239780923468,0.0263430206799718,"Exclosure"
81,"Potr",279.42770748536,1.64369239641092,0.00209456846006324,64.7175354573444,0.380691385075991,0.00134647729294093,"Exclosure"
82,"Bene",239.7180991617,2.03608016058046,0.00518482331647794,77.4665814649874,0.86021789212681,0.00912623605076625,"Exclosure"
82,"Pigl",219.713825386026,2.58880993019853,0.00231310461826757,96.9804490613625,1.16802621635593,0.0938141890182123,"Exclosure"
82,"Pima",171.084275401882,2.06333295740385,0.0258055247115404,79.109314148586,0.946292155207824,0.0283451358610057,"Exclosure"
82,"Potr",281.859594234306,1.65799761330743,0.00212675943692645,64.2568361561509,0.377981390051818,0.00139236825257154,"Exclosure"
83,"Bene",236.726387436165,2.01133000926757,0.00497181579121992,77.4435609076304,0.873329465468581,0.00864736205033971,"Exclosure"
83,"Pigl",219.119839514294,2.58186836803913,0.00229356218942036,96.3638597656979,1.16140842896782,0.0919254710514945,"Exclosure"
83,"Pima",171.668576766291,2.07160403371652,0.0256712577716526,79.3732426338223,0.948092146679816,0.0285284445457483,"Exclosure"
83,"Potr",282.050231879714,1.6591190122426,0.00210568400638778,64.8458664740285,0.381446273593058,0.00138607071113618,"Exclosure"
